CrashID,CrashDate,CrashYear,CrashMonth,CrashHour,Latitude,Longitude,CrashSevr,CrashType,CrashTypGr,CrashAlcoh,NM_Type,NM_Age,NM_Sex,NM_Race,NM_Inj,NM_AlcDrg,NM_NumTot,NM_NumK,NM_NumA,NM_NumB,NM_NumC,NM_NumU,DrvrAge,DrvrSex,DrvrRace,DrvrVehTyp,SpeedLimit,RdClass,LightCond,Weather,County,City
105095652,2017-04-25,2017,April,23,35.95374,-78.906022,K: Killed,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,72,Male,Black,K: Killed,Unknown,1,1,0,0,0,0,38,Male,Black,Passenger Car,30 - 35 MPH,Secondary Route,Dark - Lighted Roadway,Cloudy,Durham,Durham
105097357,2017-05-14,2017,May,15,35.996713,-78.915735,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,Motorist Left Turn / Merge,No,Bicyclist,23,Male,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,46,Male,Black,Passenger Car,20 - 25 MPH,Secondary Route,Daylight,Clear,Durham,Durham
105100845,2017-05-16,2017,May,15,35.996997,-78.89991,C: Possible Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,43,Female,Black,C: Possible Injury,No,1,0,0,0,1,0,36,Female,White,Van,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
105103986,2017-05-18,2017,May,13,36.003176,-78.91444,B: Suspected Minor Injury,Motorist Lost Control - Other / Unknown,Loss of Control / Turning Error,No,Bicyclist,55,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,71,Male,Other,Sport Utility,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
105104383,2017-05-17,2017,May,16,35.983877,-78.831609,C: Possible Injury,Multiple Threat,Multiple Threat / Trapped,No,Pedestrian,0,Unknown,Unknown/Missing,Unknown Injury,Missing,1,0,0,0,0,1,Not coded,Unknown,Unknown,Unknown,Unknown,NC Route,Daylight,Clear,Durham,None - Rural Crash
105105680,2017-05-21,2017,May,22,35.994379,-78.86543,C: Possible Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,Yes,Pedestrian,40,Male,Hispanic,C: Possible Injury,"Yes - Alcohol, Impairment Suspected",1,0,0,0,1,0,Not coded,Unknown,Unknown,Passenger Car,30 - 35 MPH,Local Street,Dark - Roadway Not Lighted,Rain,Durham,Durham
105109947,2017-05-22,2017,May,21,35.909062,-78.93303,A: Suspected Serious Injury,Crossing an Expressway,Crossing Expressway,No,Pedestrian,41,Male,White,A: Suspected Serious Injury,Unknown,1,0,1,0,0,0,58,Male,Hispanic,Tractor/Semi-Trailer,60 - 75 MPH,Interstate,Dark - Roadway Not Lighted,Cloudy,Durham,Durham
105112617,2017-05-27,2017,May,17,35.990347,-78.849224,B: Suspected Minor Injury,Backing Vehicle - Roadway,Backing Vehicle,No,Pedestrian,16,Female,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not coded,Unknown,Unknown,Passenger Car,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
105118694,2017-06-02,2017,June,17,36.006381,-78.921013,C: Possible Injury,Motorist Left Turn - Opposite Direction,Motorist Left Turn / Merge,No,Bicyclist,37,Male,White,C: Possible Injury,No,1,0,0,0,1,0,27,Male,White,Passenger Car,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
105118833,2017-06-01,2017,June,9,36.031638,-78.890857,C: Possible Injury,Motorist Right Turn - Perpendicular Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,49,Male,Black,C: Possible Injury,Unknown,1,0,0,0,1,0,Not coded,Unknown,Unknown,Passenger Car,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
105120748,2017-05-28,2017,May,0,35.993444,-78.872458,B: Suspected Minor Injury,Motorist Overtaking - Bicyclist Swerved,Motorist Overtaking Bicyclist,No,Bicyclist,21,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,30,Male,Black,Passenger Car,30 - 35 MPH,US Route,Dark - Roadway Not Lighted,Cloudy,Durham,Durham
105123801,2017-05-16,2017,May,8,35.998416,-78.899848,C: Possible Injury,Motorist Right Turn - Same Direction,Motorist Right Turn / Merge,No,Bicyclist,33,Male,White,C: Possible Injury,No,1,0,0,0,1,0,65,Female,Black,Passenger Car,20 - 25 MPH,US Route,Daylight,Clear,Durham,Durham
105125130,2017-06-06,2017,June,20,35.992914,-78.856392,B: Suspected Minor Injury,Dash,Dash / Dart-Out,No,Pedestrian,19,Female,Black,B: Suspected Minor Injury,No,2,0,0,2,0,0,26,Female,Black,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
105134137,2017-06-15,2017,June,16,35.993975,-78.874751,B: Suspected Minor Injury,Vehicle - Vehicle / Object,Unusual Circumstances,No,Pedestrian,35,Female,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,79,Male,Black,Passenger Car,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
105134295,2017-06-18,2017,June,0,35.975556,-78.854009,B: Suspected Minor Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,Yes,Pedestrian,21,Male,Hispanic,B: Suspected Minor Injury,"Yes - Alcohol, Impairment Suspected",1,0,0,1,0,0,37,Male,Other,Van,50 - 55 MPH,US Route,Dark - Roadway Not Lighted,Cloudy,Durham,Durham
105139358,2017-06-18,2017,June,23,35.994025,-78.885948,B: Suspected Minor Injury,Walking in Roadway,Pedestrian in Roadway - Circumstances Unknown,No,Pedestrian,28,Female,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not coded,Unknown,Unknown,Motorcycle,30 - 35 MPH,NC Route,Dark - Lighted Roadway,Clear,Durham,Durham
105141444,2017-05-27,2017,May,9,35.929334,-78.921268,C: Possible Injury,Bicyclist Ride Out - Other Midblock,Bicyclist Failed to Yield - Midblock,No,Bicyclist,69,Male,White,C: Possible Injury,No,1,0,0,0,1,0,30,Female,Other,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
105141837,2017-06-21,2017,June,7,36.023698,-78.877019,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,48,Female,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not coded,Unknown,Unknown,Passenger Car,20 - 25 MPH,Secondary Route,Daylight,Cloudy,Durham,Durham
105146446,2017-06-30,2017,June,1,35.980492,-78.899491,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,Motorist Right Turn / Merge,No,Bicyclist,51,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,45,Male,Black,Passenger Car,20 - 25 MPH,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
105146617,2017-06-07,2017,June,2,35.99394,-78.900478,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,54,Male,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not coded,Unknown,Unknown,Unknown,20 - 25 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
105147429,2017-06-29,2017,June,15,35.933665,-78.888033,B: Suspected Minor Injury,Motorist Right Turn - Same Direction,Motorist Right Turn / Merge,No,Bicyclist,65,Male,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,44,Female,Black,Passenger Car,40 - 45 MPH,Secondary Route,Daylight,Clear,Durham,Durham
105148541,2017-07-02,2017,July,21,36.015871,-78.946099,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,30,Female,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,62,Male,White,Sport Utility,30 - 35 MPH,Local Street,Dark - Roadway Not Lighted,Clear,Durham,Durham
105152128,2017-07-05,2017,July,22,35.99442,-78.880279,C: Possible Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,Yes,Pedestrian,44,Male,Black,C: Possible Injury,"Yes - Alcohol And Other Drugs, Impairment Suspected",1,0,0,0,1,0,Not coded,Unknown,Unknown,Sport Utility,30 - 35 MPH,US Route,Dark - Lighted Roadway,Clear,Durham,Durham
105153438,2017-07-07,2017,July,21,35.911238,-78.940711,O: No Injury,Pedestrian on Vehicle,Unusual Circumstances,No,Pedestrian,48,Male,White,O: No Injury,No,1,0,0,0,0,0,72,Male,White,Passenger Car,30 - 35 MPH,NC Route,Dark - Lighted Roadway,Clear,Durham,Durham
105153477,2017-06-27,2017,June,16,35.986407,-78.920263,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,Bicyclist Failed to Yield - Sign-Controlled Intersection,No,Bicyclist,52,Male,White,C: Possible Injury,No,1,0,0,0,1,0,29,Female,White,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
105156571,2017-07-03,2017,July,21,35.983586,-78.903019,K: Killed,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,46,Male,White,K: Killed,Unknown,1,1,0,0,0,0,44,Female,Black,Other Bus,30 - 35 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
105157214,2017-07-12,2017,July,9,36.019757,-78.89264,C: Possible Injury,Vehicle - Vehicle / Object,Unusual Circumstances,No,Pedestrian,36,Male,Black,C: Possible Injury,No,1,0,0,0,1,0,66,Male,White,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
105160357,2017-07-16,2017,July,11,35.998215,-78.91454,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,Bicyclist Failed to Yield - Sign-Controlled Intersection,No,Bicyclist,14,Male,Hispanic,C: Possible Injury,No,1,0,0,0,1,0,74,Female,Black,Passenger Car,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
105160450,2017-07-16,2017,July,21,36.013747,-78.886991,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,Motorist Left Turn / Merge,No,Bicyclist,18,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,26,Female,Hispanic,Passenger Car,40 - 45 MPH,NC Route,Dark - Roadway Not Lighted,Cloudy,Durham,Durham
105160457,2017-07-06,2017,July,22,36.030985,-78.89051,C: Possible Injury,Vehicle - Vehicle / Object,Unusual Circumstances,No,Pedestrian,30,Female,Black,C: Possible Injury,No,2,0,0,0,2,0,Not coded,Unknown,Unknown,Pickup,30 - 35 MPH,US Route,Dark - Lighted Roadway,Clear,Durham,Durham
105174054,2017-07-30,2017,July,18,36.03875,-78.88757,O: No Injury,Bicyclist Right Turn - Opposite Direction,Bicyclist Right Turn / Merge,No,Bicyclist,12,Male,Black,O: No Injury,No,1,0,0,0,0,0,72,Female,Black,Passenger Car,20 - 25 MPH,Secondary Route,Daylight,Clear,Durham,Durham
105175864,2017-07-31,2017,July,11,36.009945,-78.922062,C: Possible Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,54,Female,White,C: Possible Injury,No,1,0,0,0,1,0,57,Male,White,Passenger Car,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
105180294,2017-08-05,2017,August,22,35.983119,-78.902972,C: Possible Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,68,Male,Black,C: Possible Injury,Unknown,1,0,0,0,1,0,59,Male,Other,Passenger Car,30 - 35 MPH,US Route,Dark - Roadway Not Lighted,Clear,Durham,Durham
105182176,2017-08-07,2017,August,8,36.006901,-78.934181,C: Possible Injury,Motorist Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,59,Female,Asian,C: Possible Injury,No,1,0,0,0,1,0,Not coded,Unknown,Unknown,Unknown,20 - 25 MPH,Local Street,Daylight,Cloudy,Durham,Durham
105182820,2017-08-07,2017,August,0,35.9083,-78.92658,A: Suspected Serious Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,17,Male,Black,A: Suspected Serious Injury,No,1,0,1,0,0,0,42,Female,White,Passenger Car,40 - 45 MPH,NC Route,Dark - Roadway Not Lighted,Clear,Durham,Durham
105185725,2017-08-06,2017,August,14,35.992002,-78.89539,C: Possible Injury,Dash,Dash / Dart-Out,No,Pedestrian,49,Female,Black,C: Possible Injury,No,1,0,0,0,1,0,72,Male,Black,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
105186802,2017-08-09,2017,August,15,36.01186,-78.897695,C: Possible Injury,Standing in Roadway,Pedestrian in Roadway - Circumstances Unknown,No,Pedestrian,47,Female,Black,C: Possible Injury,No,1,0,0,0,1,0,20,Female,Black,Passenger Car,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
105192747,2017-08-18,2017,August,1,35.995446,-78.865037,B: Suspected Minor Injury,Motorist Overtaking - Other / Unknown,Motorist Overtaking Bicyclist,Yes,Bicyclist,44,Male,Black,B: Suspected Minor Injury,"Yes - Alcohol, Impairment Suspected",1,0,0,1,0,0,Not coded,Unknown,Unknown/Missing,Pickup,30 - 35 MPH,Local Street,Dark - Roadway Not Lighted,Clear,Durham,Durham
105194050,2017-07-05,2017,July,22,36.00029,-78.886747,B: Suspected Minor Injury,Dispute-Related,Unusual Circumstances,No,Pedestrian,20,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,18,Female,Black,Passenger Car,30 - 35 MPH,Local Street,Dark - Lighted Roadway,Rain,Durham,Durham
105199289,2017-08-24,2017,August,18,35.999257,-78.889818,B: Suspected Minor Injury,Dash,Dash / Dart-Out,No,Pedestrian,5,Male,Hispanic,B: Suspected Minor Injury,No,1,0,0,1,0,0,24,Male,Black,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
105199329,2017-07-14,2017,July,14,36.005509,-78.904407,B: Suspected Minor Injury,Bicyclist Left Turn - Same Direction,Bicyclist Left Turn / Merge,No,Bicyclist,43,Female,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,58,Female,Black,Pickup,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
105199545,2017-08-24,2017,August,22,35.943254,-78.834855,B: Suspected Minor Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,No,Pedestrian,19,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,21,Male,Black,Passenger Car,30 - 35 MPH,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
105204682,2017-08-28,2017,August,7,35.900869,-78.890347,B: Suspected Minor Injury,Vehicle - Vehicle / Object,Unusual Circumstances,No,Pedestrian,67,Female,Unknown/Missing,C: Possible Injury,No,1,0,0,0,1,0,51,Male,Black,Passenger Car,30 - 35 MPH,NC Route,Daylight,Clear,Durham,Durham
105204709,2017-08-29,2017,August,17,35.954721,-78.91904,B: Suspected Minor Injury,Standing in Roadway,Pedestrian in Roadway - Circumstances Unknown,Yes,Pedestrian,23,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,74,Male,Black,Passenger Car,20 - 25 MPH,Local Street,Daylight,Cloudy,Durham,Durham
105206037,2017-07-11,2017,July,15,35.995119,-78.900614,C: Possible Injury,Motorist Right Turn - Perpendicular Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,65,Female,White,C: Possible Injury,No,1,0,0,0,1,0,23,Female,Black,Passenger Car,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
105207348,2017-08-27,2017,August,2,35.994863,-78.897426,B: Suspected Minor Injury,Signalized Intersection - Other / Unknown,Crossing Paths - Other Circumstances,Yes,Bicyclist,46,Male,Black,B: Suspected Minor Injury,"Yes - Alcohol, Impairment Suspected",1,0,0,1,0,0,28,Female,White,Passenger Car,30 - 35 MPH,US Route,Dark - Lighted Roadway,Clear,Durham,Durham
105207353,2017-09-01,2017,September,12,35.972259,-78.901088,C: Possible Injury,Motorist Right Turn - Perpendicular Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,23,Female,Black,C: Possible Injury,No,1,0,0,0,1,0,Not coded,Unknown,Unknown,Passenger Car,5 - 15 MPH,Secondary Route,Daylight,Clear,Durham,Durham
105207716,2017-09-03,2017,September,23,35.976361,-78.897264,B: Suspected Minor Injury,Signalized Intersection - Other / Unknown,Crossing Paths - Other Circumstances,No,Bicyclist,12,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not coded,Unknown,Unknown/Missing,Passenger Car,20 - 25 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
105208121,2017-08-30,2017,August,16,35.990605,-78.906224,B: Suspected Minor Injury,Bicyclist Ride Through - Signalized Intersection,Bicyclist Failed to Yield - Signalized Intersection,No,Bicyclist,13,Female,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,61,Female,Black,Sport Utility,20 - 25 MPH,Secondary Route,Daylight,Clear,Durham,Durham
105211098,2017-09-06,2017,September,13,35.973736,-78.901018,C: Possible Injury,Motorist Right Turn - Perpendicular Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,19,Female,Black,C: Possible Injury,No,1,0,0,0,1,0,21,Male,Black,Passenger Car,5 - 15 MPH,Secondary Route,Daylight,Clear,Durham,Durham
105212371,2017-09-02,2017,September,21,35.908151,-78.926089,B: Suspected Minor Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,No,Pedestrian,52,Male,White,B: Suspected Minor Injury,Unknown,1,0,0,1,0,0,27,Female,White,Sport Utility,40 - 45 MPH,NC Route,Dark - Roadway Not Lighted,Cloudy,Durham,Durham
105212376,2017-09-07,2017,September,10,35.975012,-78.892265,C: Possible Injury,Motorist Right Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,21,Male,Other,C: Possible Injury,No,1,0,0,0,1,0,51,Male,Black,Pickup,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
105212974,2017-08-24,2017,August,9,35.940713,-78.828686,B: Suspected Minor Injury,Walking Along Roadway Against Traffic - From Front,Walking Along Roadway,No,Pedestrian,48,Female,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,21,Male,Black,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,None - Rural Crash
105213654,2017-09-07,2017,September,18,36.007675,-78.912216,C: Possible Injury,Motorist Left Turn - Opposite Direction,Motorist Left Turn / Merge,No,Bicyclist,26,Male,Black,C: Possible Injury,No,1,0,0,0,1,0,23,Male,Black,Sport Utility,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
105217100,2017-09-09,2017,September,2,35.961433,-78.977118,B: Suspected Minor Injury,Dash,Dash / Dart-Out,Yes,Pedestrian,33,Male,Hispanic,B: Suspected Minor Injury,"Yes - Alcohol, Impairment Suspected",1,0,0,1,0,0,39,Male,Black,Passenger Car,40 - 45 MPH,US Route,Daylight,Clear,Durham,Durham
105221225,2017-09-14,2017,September,18,36.009717,-78.913673,C: Possible Injury,Bicyclist Left Turn - Same Direction,Bicyclist Left Turn / Merge,No,Bicyclist,23,Female,White,C: Possible Injury,No,1,0,0,0,1,0,60,Male,Black,Pickup,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
105221414,2017-09-12,2017,September,22,35.902705,-78.898313,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,27,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,Not coded,Unknown,Unknown,Passenger Car,30 - 35 MPH,NC Route,Dark - Roadway Not Lighted,Cloudy,Durham,Durham
105221525,2017-09-13,2017,September,18,35.961679,-78.961669,B: Suspected Minor Injury,Motorist Drive Out - Right Turn on Red,Motorist Failed to Yield - Signalized Intersection,No,Bicyclist,18,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,60,Male,White,Passenger Car,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
105221526,2017-09-14,2017,September,16,35.986316,-78.89862,B: Suspected Minor Injury,Motorist Right Turn - Opposite Direction,Motorist Right Turn / Merge,No,Bicyclist,20,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,33,Male,Black,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
105226475,2017-09-15,2017,September,20,35.988344,-78.818677,C: Possible Injury,Standing in Roadway,Pedestrian in Roadway - Circumstances Unknown,No,Pedestrian,47,Male,Hispanic,C: Possible Injury,No,1,0,0,0,1,0,20,Female,Black,Sport Utility,30 - 35 MPH,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
105228126,2017-09-22,2017,September,20,35.971584,-78.948325,C: Possible Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,No,Pedestrian,45,Male,Black,C: Possible Injury,No,1,0,0,0,1,0,71,Male,Black,Passenger Car,40 - 45 MPH,US Route,Dark - Roadway Not Lighted,Clear,Durham,Durham
105231397,2017-09-16,2017,September,22,35.984038,-78.899028,B: Suspected Minor Injury,Multiple Threat,Multiple Threat / Trapped,No,Pedestrian,43,Female,Black,B: Suspected Minor Injury,No,2,0,0,2,0,0,Not coded,Unknown,Unknown,Passenger Car,30 - 35 MPH,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
105231526,2017-09-26,2017,September,20,35.982767,-78.90309,B: Suspected Minor Injury,Standing in Roadway,Pedestrian in Roadway - Circumstances Unknown,Yes,Pedestrian,47,Female,White,B: Suspected Minor Injury,"Yes - Alcohol, Impairment Suspected",1,0,0,1,0,0,Not coded,Unknown,Unknown,Passenger Car,30 - 35 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
105233367,2017-09-22,2017,September,20,36.217463,-78.925829,B: Suspected Minor Injury,Standing in Roadway,Pedestrian in Roadway - Circumstances Unknown,No,Pedestrian,46,Male,White,B: Suspected Minor Injury,No,1,0,0,1,0,0,58,Male,White,Pickup,40 - 45 MPH,US Route,Dark - Roadway Not Lighted,Clear,Durham,None - Rural Crash
105235192,2017-09-26,2017,September,6,35.900743,-78.889366,B: Suspected Minor Injury,Dash,Dash / Dart-Out,No,Pedestrian,14,Male,Black,B: Suspected Minor Injury,No,1,0,0,1,0,0,59,Male,White,Sport Utility,30 - 35 MPH,NC Route,Dark - Lighted Roadway,Clear,Durham,Durham
105235571,2017-09-29,2017,September,15,35.979583,-78.839351,C: Possible Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,No,Pedestrian,12,Male,Hispanic,C: Possible Injury,No,1,0,0,0,1,0,Not coded,Unknown,Unknown,Sport Utility,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
105236619,2017-10-02,2017,October,11,35.96837,-78.962938,O: No Injury,Motorist Overtaking - Other / Unknown,Motorist Overtaking Bicyclist,No,Bicyclist,22,Male,Black,O: No Injury,No,1,0,0,0,0,0,Not coded,Unknown,Unknown/Missing,Passenger Car,40 - 45 MPH,Local Street,Daylight,Clear,Durham,Durham
